barcode_hashed,age_days,full_cap_min,pct_lvl_max,min_dchrg_fcc,dchrg_diff,EBL,total_chrg_cnt,cnt_USB_chrg,shtdn_total,btlow_total,call_drop_sum,call_tot_mins,calls_tot,msgs_tot,pics_tot,sst_poor_time_ratio,ratio_3G,ratio_4G,ratio_5G,wifi_hrs,wifi_connections,mobile_rx_MB,mobile_tx_MB,son_hrs,primary_mem_free_MB,bt_conns,CRASH_total,full_cap_min_ratio,pct_lvl_max_ratio,min_dchrg_fcc_ratio,dchrg_diff_ratio,EBL_ratio,total_chrg_cnt_ratio,cnt_USB_chrg_ratio,shtdn_total_ratio,btlow_total_ratio,call_drop_sum_ratio,call_tot_mins_ratio,calls_tot_ratio,msgs_tot_ratio,pics_tot_ratio,sst_poor_time_ratio_ratio,ratio_3G_ratio,ratio_4G_ratio,ratio_5G_ratio,wifi_hrs_ratio,wifi_connections_ratio,mobile_rx_MB_ratio,mobile_tx_MB_ratio,son_hrs_ratio,primary_mem_free_MB_ratio,bt_conns_ratio,CRASH_total_ratio
51824ea07d94e964ebc10e443ba388c51bca549d848f65d0ca141007d8523ff3,1209,5054.0,99.5,5054.0,65.25,24.75,4.25,0.0,0.75,1.0,0.25,4.0,50.75,62.0,21.25,2.3375000000000004,6.42,93.5575,0.0,17.25,6.5,140.25,14.5,3.75,66297.25,0.5,1.75,1.0,0.99,1.0,1.0233,0.9412,0.8889,0.0,2.0,1.0,0.0,2.2,0.8288,1.4314,1.1795,1.5687,3.809,0.9225,0.0,0.8158,1.0,1.1914,1.0,1.1429,1.0512,0.0,1.3333
059e7c9c42d4abd9a5be3bca62c791c2f681ece3eed3fb3c249fad2b7c211e24,716,-1.0,96.5,-1.0,55.5,41.75,2.0,0.0,0.0,1.25,0.0,0.0,,,,20.9075,98.625,0.0,0.0,2.0,0.0,0.0,0.0,4.25,44530.25,0.0,1.75,1.0,1.0,1.0,1.3125,0.7216,1.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,1.6398,0.9921,0.0,0.0,1.0,0.0,0.0,0.0,1.125,1.0914,0.0,1.3333
6e6e883ed3be8f78a866431d4943194628f9488f693502fd0b7cb9fcd45050ae,1187,4685.25,91.0,5007.0,70.5,29.5,2.5,0.75,0.5,1.25,0.0,7.0,2.5,43.0,12.25,1.8425,2.4675,97.5,0.0,22.75,8.25,103.5,10.0,6.0,1769.5,1.0,7.75,1.0891,0.9783,1.0,0.9184,1.0702,1.0,2.0,1.0,0.6667,0.0,0.037,0.25,1.15,0.2895,0.7464,0.8414,1.004,0.0,0.8958,0.7368,1.1675,0.5385,1.1818,0.2585,0.0,1.0667
008a2598e883f640aef16bcb13a9abb2b260fd4dff9ad31ed0b3764872e37f91,707,-1.0,97.0,3000.0,28.0,22.0,58.0,58.0,2.0,0.0,0.0,0.0,,,,4.95,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,14338.0,0.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0cb27771c03e09f8e8d805b9e5f32e01e8157101c53c5d06d7efb6a229c15989,942,5037000.0,86.0,0.0,80.0,34.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,31.0,0.0,0.22,9.86,84.69,5.44,11.0,2.0,0.0,0.0,4.0,83522.0,0.0,5.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
a214a82fb108b29aa6862e3a76045e37917644d3e177838c1e0e572cff74542c,920,-1.0,91.5,4000.0,124.25,16.5,11.25,0.25,0.0,5.0,0.0,0.0,,,,17.8075,0.0,0.0,0.0,2.0,0.0,0.0,0.0,15.25,1501.5,0.0,3.5,1.0,0.8866,1.0,0.7317,2.3,1.25,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5059,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.525,5.1663,0.0,0.75
a587ed35fb614b4514683bad3e926ac36c02d008eab50628ce46ecb1a9b124ab,555,4123.5,95.25,4700.0,84.75,11.25,107.0,0.25,0.5,2.5,0.0,5.25,78.5,95.5,20.0,46.462500000000006,58.1425,41.845,0.0,27.5,17.75,94.25,7.75,6.5,49841.5,4.75,2.5,1.0353,1.0053,1.0,1.0179,1.25,0.9455,0.0,1.0,0.6667,0.0,0.75,0.8471,0.6118,0.8182,1.0294,0.962,1.0555,0.0,1.037,1.1515,0.5907,0.3478,1.0,0.9181,0.7273,0.6667
17659a1458e5e498f13adb713d1c2a957cb1ad5f53a5960800ecb89726016b6c,1834,-1.0,97.25,3000.0,143.25,14.5,2.0,0.0,0.0,1.75,0.5,3.25,10.0,57.5,0.0,57.73,1.47,98.5125,0.0,30.25,5.25,25.5,5.5,5.0,4383.25,0.5,0.0,1.0,1.0052,1.0,1.0538,0.9333,1.0,0.0,0.0,1.3333,1.0,0.1818,1.1053,0.8852,0.0,1.135,2.2849,0.9881,0.0,0.9516,1.3333,0.3421,1.0,1.2222,0.6069,0.0,0.0
87281816f58362cade8f2a4d3ca6b22292838ee85f530f2bf41ef7884be3fcbf,119,-1.0,89.66666666666667,-1.0,73.66666666666667,29.33333333333333,2.0,0.0,0.0,1.3333333333333333,0.0,0.0,,,,26.87,87.53666666666666,4.3500000000000005,0.0,2.0,0.0,0.0,0.0,5.666666666666667,90970.0,0.0,1.3333333333333333,1.0,0.9889,1.0,0.9079,1.0877,1.0,0.0,0.0,0.6667,0.0,0.0,0.0,0.0,0.0,1.0339,1.0386,0.9065,0.0,1.0,0.0,0.0,0.0,1.0909,1.0348,0.0,0.6667
b952f4f21c7855689c0a5923a24449e50123b2c67278f0ae209b1c1c4eab3f3f,1768,3046.0,96.0,4099.0,107.0,25.0,4.0,2.0,1.0,1.0,0.0,0.0,1.0,5.0,1.0,6.12,0.0,0.0,0.0,16.0,10.0,0.0,0.0,7.0,3985.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
10482bde2ab1f52478a71e62755b9c7cb86ac67cc83e50ec44d4f82cfa993ccf,387,-1.0,89.0,-1.0,31.0,48.0,2.0,0.0,0.0,1.0,0.0,0.0,,,,2.15,0.41,81.5,0.0,2.0,0.0,0.0,0.0,2.0,13622.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
fcb8229def9fbf782749b8480adc5cf16b069ca3d9a85296597ab198e23c6771,956,4339.75,100.0,5030.0,71.25,22.5,2.0,0.0,0.0,1.25,0.75,1.0,23.75,209.5,14.75,9.0,9.955,60.6775,29.32,19.0,4.5,126.0,16.0,3.75,180929.5,7.5,2.75,1.0082,1.0,1.0,0.9388,1.1429,1.0,0.0,0.0,1.5,0.5,1.0,0.5323,0.6496,0.2826,0.8947,0.8224,1.1296,0.8291,1.0541,0.8,0.9535,0.5238,0.875,1.0488,1.5,2.6667
61bb57c3ca0ae187a26a58136c1e10d286269f52b0cf7340eaebcb13061a890c,1384,-1.0,90.0,2879.0,106.0,17.0,23.0,2.0,0.0,1.0,0.0,1.0,4.0,46.0,16.0,19.57,27.95,71.47,0.0,14.0,10.0,164.0,16.0,5.0,4422.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
724d7ff9be02d8f139404054c109b5b36ba4081a777ada4f677ced992173d86a,2123,2448.5,97.5,4099.0,120.5,17.75,10.5,0.5,0.0,3.0,0.0,1.25,5.75,38.0,2.75,17.465,0.515,99.485,0.0,31.5,27.5,1.5,0.0,3.25,9224.75,0.0,4.75,1.2259,1.0207,1.0,0.7918,1.1515,0.4483,0.0,0.0,0.3333,0.0,0.25,0.5333,0.8313,0.5714,0.5367,2.8868,0.995,0.0,0.9091,1.0755,1.0,0.0,0.8571,1.0169,0.0,0.9
94e6d239e1ea48fb632b526d75b1c337b77f3f66e08b8ad567e149d17f96700f,661,-1.0,74.25,-1.0,75.75,28.75,4.5,1.0,0.0,2.0,0.0,0.0,,,,3.7025,93.0325,0.0,0.0,2.0,0.0,0.0,0.0,7.0,32878.75,0.0,1.25,1.0,1.0068,1.0,1.02,1.0536,1.5714,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6585,0.9965,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.9689,0.0,1.5
4f581421acbf7ef96e5e39ddb6767ad410c5fcb457fd8a454186c7cc6a53e036,1770,4921.0,77.0,4921.0,53.0,70.0,6.0,1.0,0.0,2.0,0.0,0.0,3.0,68.0,29.0,26.53,0.24,99.76,0.0,10.0,7.0,188.0,27.0,2.0,2773.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0
6e727b62ff6f5ec1bdca8dd802f6ee40f39168f28d882dee1a5dde7074aa7776,434,-1.0,86.0,-1.0,47.0,26.0,5.0,4.0,0.0,2.0,0.0,0.0,,,,7.82,54.71,42.24,0.0,2.0,0.0,0.0,0.0,7.0,9549.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
b8b0dbe1b805720f2480b6b0b83c3e69316d80d41a094176434a2cd4b6f4181e,1179,4961.25,93.75,5007.0,48.5,41.5,3.75,0.0,0.0,5.25,0.5,22.5,168.75,134.75,13.0,0.5125,0.48,99.32749999999999,0.0,25.25,10.75,97.75,29.25,2.5,7652.5,1.5,3.0,1.0021,0.9947,1.0,1.086,0.9302,1.5,0.0,0.0,9.5,1.0,0.9149,1.1704,1.0417,1.3636,0.9903,0.7297,1.003,0.0,0.8704,0.9545,0.5455,0.7727,1.5,1.1925,0.0,1.0
9e82d73bfe624c7596d9a83ff6097147fee361bd2334c4734c8551d0520149ad,1866,-1.0,97.75,3000.0,54.0,36.5,2.25,0.5,0.75,0.5,0.25,1.75,16.25,67.75,7.75,14.0075,0.39,99.61,0.0,62.5,2.0,11.5,3.5,2.75,222.5,0.0,0.25,1.0,1.0051,1.0,0.8783,1.0857,2.0,0.0,0.5,1.0,0.0,0.75,2.0952,0.6626,6.75,0.6393,0.95,1.0002,0.0,0.7241,1.6667,3.6,13.0,0.8333,1.2418,0.0,0.0
5f065d25027779e0278d00080c0823d4e415dd6b5ef38bf52f7a4c676982b959,701,5010.0,96.0,5010.0,94.0,16.0,7.0,0.0,0.0,3.0,0.0,0.0,2.0,39.0,5.0,29.42,48.67,51.33,0.0,21.0,15.0,290.0,38.0,6.0,7109.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4b9db362bea810277ead68dd362c859e8a4b1ac5a685fd6c2568dabf87ae254e,411,-1.0,68.0,-1.0,33.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,,,,0.13,44.15,55.8,0.0,2.0,0.0,0.0,0.0,4.0,2157.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0b80c732428da6de75f1924b38aaf66a74e71f0e417649ef056a42e9e31e65d6,914,-1.0,99.25,-1.0,111.25,15.0,2.5,0.0,0.0,1.5,0.0,0.0,,,,2.16,2.6125,97.305,0.0,2.0,0.0,0.0,0.0,6.0,66651.0,0.0,1.25,1.0,0.995,1.0,0.8163,1.2222,0.6667,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.9031,1.214,0.9959,0.0,1.0,0.0,0.0,0.0,0.8462,1.0514,0.0,0.6667
abc6deed145714977d3ea5da105fcb05bce5ce056ea459283e12f456b5843a40,535,-1.0,100.0,-1.0,92.75,22.25,2.0,0.0,0.75,0.75,0.0,0.0,,,,8.4875,13.9775,85.7275,0.0,2.0,0.0,377.0,47.0,6.0,4229.25,0.0,2.5,1.0,1.0,1.0,0.9223,0.9778,1.0,0.0,2.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0601,0.9611,1.0026,0.0,1.0,0.0,0.9687,1.1609,1.0,0.7014,0.0,1.0
ce52ad5c371c8163f87ba1eb81bae2f661fc889d1968899593f70852f0d341c8,325,-1.0,84.0,-1.0,31.0,73.25,2.5,0.0,0.0,1.0,0.0,0.0,,,,1.4925000000000002,0.865,99.135,0.0,2.0,0.0,0.0,0.0,3.0,29101.25,0.0,1.75,1.0,0.9882,1.0,1.0328,0.9797,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0459,2.0619,0.994,0.0,1.0,0.0,0.0,0.0,1.0,1.0446,0.0,1.3333
cef107e6a70a8ed86b8e1315748279637d5e7139ed777512b135526cde30dc91,1002,4811.0,98.5,5054.0,69.0,18.75,2.5,0.0,1.0,0.25,1.0,1.5,85.5,139.25,34.25,0.0125,0.3775,99.6225,0.0,17.75,3.0,136.25,7.75,5.25,71694.0,0.0,1.0,1.0219,1.0102,1.0,0.725,1.2059,1.0,0.0,1.0,0.0,1.0,1.0,0.6522,0.6052,0.2685,4.0,1.0405,0.9998,0.0,0.9189,0.7143,0.2558,0.1481,0.75,0.9875,0.0,1.0
ce076e71f77e57b6cea90b07b8fe399729b9cb06081f1d56e64ef8f9b1de0a26,1447,3000.0,91.25,-1.0,48.0,58.0,2.0,0.0,0.25,1.75,0.0,0.0,,,,15.1,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.5,4833.0,0.0,2.5,1.0,1.0055,1.0,0.8113,0.9333,1.0,0.0,0.0,1.3333,0.0,0.0,0.0,0.0,0.0,1.1649,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.2013,0.0,0.6667
bd58cedd5fcd3207efc12ad14888498004c5333a1dda040e169ced170b64e89e,590,-1.0,81.0,-1.0,109.75,13.5,5.0,0.5,1.0,4.75,0.0,0.0,,,,5.677499999999999,75.975,22.74,0.0,2.0,0.0,0.0,0.0,7.5,17010.5,0.0,2.0,1.0,1.1316,1.0,1.0708,1.0,0.8182,0.0,0.3333,0.7273,0.0,0.0,0.0,0.0,0.0,0.7127,1.1305,0.6342,0.0,1.0,0.0,0.0,0.0,1.1429,0.8118,0.0,1.0
0a04530d3b8736df0a7ebfd84dd2a580862d7e418d19e0c0f12dd3a727b19fae,352,4979.0,92.75,5081.0,62.5,30.5,3.0,0.0,0.25,1.0,0.0,1.0,2.25,140.75,3.0,1.15,0.9575,98.76,0.0,20.75,5.75,203.25,25.75,5.5,79143.5,1.25,1.75,1.0,0.9323,1.0,0.6779,2.05,0.7143,0.0,0.0,1.0,0.0,1.0,3.5,0.5682,1.4,3.5545,9.9429,0.9867,0.0,1.2432,1.0909,1.5327,1.1915,0.5714,0.9512,0.0,0.75
5d9581e6a83e2cfe74314a4bf6e6d79507f9fbe7229311da6ea28f94c2507d65,1685,-1.0,96.0,5000.0,2.0,36.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,63.21,0.0,0.0,0.0,5.0,29.0,0.0,0.0,2.0,1538.0,19.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0
bfb042ebc45817032c440792cb57bd974c6068ab8251caf04cd28f3521e49648,935,4963.0,77.5,6174.0,121.5,12.0,31.75,23.5,0.5,17.0,0.25,0.5,12.25,261.0,30.0,3.3075,5.095,94.215,0.0,20.75,15.5,23.75,3.25,6.0,5218.75,2.75,3.0,1.0,1.0395,1.0,0.9209,1.087,1.082,1.2927,0.0,1.5185,0.0,1.0,1.3333,0.7143,0.8462,1.1582,0.6871,1.0183,0.0,0.8864,0.7222,0.8627,0.4444,1.0,6.7372,0.8333,1.4
8544ad672bad3307dfa947a807d6366f5554360e50d3fece9535607ab66d543d,573,5000.0,96.75,5000.0,78.5,18.75,3.5,0.25,0.25,1.75,0.0,0.25,6.25,150.25,50.75,5.477499999999999,13.63,86.2575,0.0,26.0,21.0,491.5,37.75,7.0,56620.75,10.0,2.0,1.0,0.9645,1.0,0.8256,1.2059,1.0,0.0,0.0,2.5,0.0,0.0,0.5625,1.3027,1.2065,0.743,1.2548,0.9642,0.0,1.1224,1.3333,0.6315,0.6778,0.8667,1.0867,1.0,0.6
a35a2115fd7f395ce728b327a4606672c131da27ed3773045db5a0cd84cc4680,196,-1.0,95.75,-1.0,104.25,19.25,8.25,0.0,1.0,1.25,0.0,0.0,,,,2.585,0.845,99.085,0.0,2.0,0.0,660.0,65.75,8.25,76773.0,0.0,1.75,1.0,1.0265,1.0,1.0955,0.925,2.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,0.0,0.6951,0.4142,1.0085,0.0,1.0,0.0,0.9657,1.0388,1.2,1.0834,0.0,0.75
deaa3722688564f9e1643ff82d10d8b5bdcac3fc82f84d0bea1ad8c0ec62c057,81,4962.0,94.0,4990.0,85.0,24.0,4.0,1.0,0.0,1.0,0.0,1.0,15.0,62.0,5.0,0.25,0.08,99.92,0.0,27.0,12.0,53.0,9.0,8.0,192999.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30560723a5b6282a88d3fcd926b7adc49575a4261a5980f682d265ec3fca3dae,1102,4708611.0,59.5,5007000.0,19.25,109.25,4.5,2.5,0.0,1.75,0.0,0.0,1.0,110.5,1.0,2.9,0.2625,99.7025,0.0,18.0,4.5,0.0,0.0,0.0,4477.0,0.0,2.0,0.9973,0.803,1.0,1.1389,0.8208,1.25,4.0,0.0,2.5,0.0,0.0,1.0,1.0463,1.0,2.3333,1.2826,0.999,0.0,1.0,1.25,0.0,0.0,0.0,0.9272,0.0,1.0
ca532415ad27525c2a9c3f9aabc9c7518c7db572eaa20de78d227d54dc3e1b18,871,-1.0,76.5,-1.0,32.75,60.25,3.0,0.0,1.0,1.0,0.0,0.0,,,,1.2275,0.4599999999999999,99.54,0.0,2.0,0.0,0.0,0.0,3.0,74257.25,0.0,1.0,1.0,0.9245,1.0,1.0469,0.6621,1.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3381,0.8586,1.0007,0.0,1.0,0.0,0.0,0.0,1.0,1.0131,0.0,1.0
0d34855d158079fe49c18e123cb1b286f6fb9ad281535a822ba62b05515cb689,1894,-1.0,97.0,3000.0,73.0,30.0,3.0,0.0,0.0,1.25,0.0,1.0,5.5,433.25,44.25,14.665,0.8674999999999999,99.0975,0.0,11.0,9.25,375.75,25.25,2.5,3809.75,0.75,0.0,1.0,1.0104,1.0,1.1159,0.9048,0.5,0.0,0.0,1.5,0.0,1.0,2.6667,1.3675,0.7353,0.7589,0.7437,1.0029,0.0,0.6923,2.0833,1.6744,1.3488,1.5,1.04,0.0,0.0
95eb33ca3e853fec656ba9279a29fae220638f7e7a540ae43da45858cf49b15e,360,-1.0,87.0,-1.0,50.75,39.75,5.5,3.25,0.0,2.25,0.0,0.0,,,,13.3025,32.93,64.6325,0.0,2.0,0.0,0.0,0.0,3.75,33347.25,0.0,2.25,1.0,1.1091,1.0,1.0505,0.939,1.0,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,1.5218,1.0727,0.951,0.0,1.0,0.0,0.0,0.0,1.1429,1.0639,0.0,0.8
8d721485b39c98c49147275dbb977cc2c08a0d60bb01fe1b5b96a48ffdc5b50f,1156,2805000.0,96.0,3498.0,122.0,32.0,6.0,0.0,1.0,2.0,0.0,1.0,1.0,4.0,150.0,0.04,98.5,1.5,0.0,2.0,0.0,165.0,14.0,3.0,27481.0,8.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
1502c0c7bc2536bcb489824fb361e908feb1d6db27272cbe10845cdba6458da3,723,-1.0,100.0,-1.0,77.0,22.0,3.0,0.0,0.0,1.0,0.0,0.0,,,,4.23,28.01,57.99,0.0,2.0,0.0,0.0,0.0,5.0,79102.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
203963892c975634c152d1717bb59d9fd5212ef2cbe80e6b66b0d504e0112883,1284,-1.0,91.0,2999.0,59.0,45.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,5.0,3.0,26.03,0.13,99.87,0.0,31.0,45.0,0.0,1.0,3.0,7548.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
932206f733a32643516aaf5973d0bf663035f6ed7a0edfe080766fe7779d73c3,467,-1.0,91.0,-1.0,36.75,62.5,4.25,1.25,0.5,0.25,0.0,0.0,,,,0.0,0.0,25.0,0.0,2.0,0.0,0.0,0.0,3.0,27909.0,0.0,7.0,1.0,1.0335,1.0,1.1,1.0,0.7,0.6667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.4,1.2013,0.0,1.1538
3191e6cb3d82590d0c1c8cdbdff44aac8686b3e3264096eb40ca6ffb73f1dc05,935,4956.0,96.0,5007.0,64.0,23.75,3.25,0.0,0.75,0.25,0.25,1.25,21.5,28.75,98.5,27.4375,64.5875,35.395,0.0,17.25,5.5,51.0,10.75,4.25,40174.5,3.75,6.75,1.0,1.0,1.0,0.9542,1.1111,1.1667,0.0,0.5,0.0,0.0,1.5,1.2632,1.5,0.9126,1.3076,1.4033,0.5313,0.0,1.0909,0.8333,0.8053,1.15,0.8889,1.0322,1.1429,2.0
f2455d63d8fe2dfbfbab8b5b49e2bb3123501a7c41b5d64100bdf6a2a9d387bc,348,-1.0,98.5,-1.0,110.75,8.5,25.25,4.5,1.25,0.25,0.0,0.0,,,,0.8275,1.4125,98.5725,0.0,2.0,0.0,0.0,0.0,9.25,2917.0,0.0,6.25,1.0,0.9799,1.0,1.0228,1.0,4.3158,8.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5467,0.5027,1.0094,0.0,1.0,0.0,0.0,0.0,1.3125,1.3308,0.0,1.7778
36c57bd81ebd1e7c357b980d60f01997acd7e767ea3278ae0422d41ea5a1a5ec,405,-1.0,92.25,-1.0,47.0,20.75,4.0,0.0,0.5,1.0,0.0,0.0,,,,2.1275,0.0525,99.155,0.0,2.0,0.0,30.25,4.0,3.75,4024.0,0.0,9.75,1.0,0.9421,1.0,0.7736,1.1842,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1169,1.1,0.9963,0.0,1.0,0.0,0.6806,0.6,0.875,1.8003,0.0,1.1667
6d04f8b0b8c1b9b0349c1a4eb62984699b1094896479863938f9db07fab8dda6,194,-1.0,75.75,-1.0,58.0,36.75,3.25,0.0,0.25,2.25,0.0,0.0,,,,0.2574999999999999,0.0,100.0,0.0,2.0,0.0,0.0,0.0,6.0,32311.0,0.0,3.25,1.0,0.9177,1.0,1.2095,0.9091,1.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1444,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.4,1.179,0.0,1.6
d1331f3e128806100ebd494fe222a34ed2881fe5873688ed9e160f5be7113b67,1315,-1.0,94.5,5000.0,118.25,15.0,15.0,2.25,0.0,2.0,0.25,0.5,3.5,92.25,2.25,69.2575,21.6,78.4,0.0,23.25,4.5,0.0,0.0,6.25,24742.0,0.0,1.0,1.0,1.0323,1.0,1.2,0.7143,0.8182,0.125,0.0,0.6,0.0,1.0,3.6667,0.7406,3.5,1.0792,0.7658,1.0759,0.0,0.86,1.25,0.0,0.0,1.5,1.0722,0.0,3.0
c653c2f67dc2f3a8bd6eb72a86cd67cb1c754f68bc482e27d221c9a77438902f,785,-1.0,99.75,-1.0,60.25,21.25,6.0,0.0,0.75,0.5,0.0,0.0,,,,4.7575,3.515000000000001,96.48,0.0,2.0,0.0,0.0,0.0,8.75,15016.75,0.0,2.75,1.0,0.995,1.0,0.8258,0.9318,0.3333,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1724,2.2248,0.9726,0.0,1.0,0.0,0.0,0.0,0.8421,1.7622,0.0,0.8333
b08fa5c97e54d25b59b9697d0787edcfa248cbb67baa6b0a3163cdae0593c205,336,4693.5,97.5,5000.0,56.75,37.25,3.5,0.0,0.0,1.5,0.0,2.0,9.0,262.5,19.0,0.3425,9.7475,90.0325,0.0,22.0,7.0,278.0,28.5,4.5,89333.5,4.25,1.5,1.0407,0.9898,1.0,1.6395,0.6374,1.8,0.0,0.0,2.0,0.0,3.0,2.0,1.2199,2.8,2.2619,4.6754,0.8693,0.0,1.0,1.3333,1.3863,1.4255,1.25,1.046,1.4286,0.5
1beabc7d6c1774e64bb12aed20b91e49f049475fd1a934a861117a2f82000869,56,-1.0,94.0,-1.0,39.0,69.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,2.59,9.85,90.15,0.0,2.0,0.0,0.0,0.0,7.0,93647.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3df52950348b5559f0e3f83da135a189dad01c6ba40d792edc21a46d0f743a49,1126,2310.0,94.0,-1.0,93.0,25.0,10.0,1.0,0.0,8.0,0.0,0.0,,,,55.51,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,465.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
4eebb47712af87c7a4888f9899e433a91d972e7f696b088ff4c926ee8dd10066,254,3962.0,100.0,4020.0,1.0,68.0,3.0,0.0,2.0,0.0,0.0,0.0,,16.0,1.0,0.0,22.22,0.0,0.0,24.0,1.0,5.0,0.0,6.0,216394.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
